norm,acceptance_rate,is_emerged,is_subsumed_by_emerged
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; interactLocation=HOME}},0.45,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=WEAR; observerRelationship=COLLEAGUE; interactLocation=HOME}},0.435,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=FAMILY; interactLocation=PARTY}},0.59,false,false
Norm{consequent=WEAR; conditions=Context{; OberverAgentTypeHEALTH; interactLocation=PARTY}},0.605,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM}},0.415,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; observerRelationship=COLLEAGUE}},0.39,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=WEAR; OberverAgentTypeHEALTH; interactLocation=HOME}},0.555,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; observerRelationship=FAMILY}},0.4,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER}},0.655,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; interactLocation=PARTY}},0.4,false,false
Norm{consequent=WEAR; conditions=Context{; observerRelationship=FRIEND; interactLocation=OFFICE}},0.645,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=WEAR; interactLocation=HOSPITAL}},0.3,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; interactLocation=PARTY}},0.585,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; observerRelationship=COLLEAGUE}},0.62,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARTY}},0.575,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=FRIEND}},0.385,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=HOSPITAL}},0.705,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=OFFICE}},0.645,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=PARK}},0.54,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.675,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=HOME}},0.48,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=PARK}},0.48,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR}},0.4,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=HOSPITAL}},0.72,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=OFFICE}},0.295,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=OFFICE}},0.7,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=STRANGER}},0.39,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=PARTY}},0.55,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=OFFICE}},0.34,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARTY}},0.41,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=HOME}},0.355,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=OFFICE}},0.365,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=PARK}},0.465,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.285,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=HOSPITAL}},0.695,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=PARTY}},0.465,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=PARTY}},0.46,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; observerRelationship=FAMILY; interactLocation=HOME}},0.435,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER}},0.41,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH}},0.33,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOME}},0.46,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.32,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOME}},0.48,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND}},0.345,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=OFFICE}},0.29,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=OFFICE}},0.37,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.285,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR}},0.6,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=HOME}},0.55,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=PARK}},0.47,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARK}},0.47,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOME}},0.435,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARK}},0.48,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FAMILY; interactLocation=HOME}},0.43,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=OFFICE}},0.32,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=OFFICE}},0.34,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; observerRelationship=FRIEND}},0.385,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=PARTY}},0.56,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; interactLocation=HOME}},0.455,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=HOME}},0.455,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.72,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARK}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.445,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=OFFICE}},0.655,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR}},0.6,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FAMILY}},0.41,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.275,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=OFFICE}},0.345,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM}},0.405,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND}},0.385,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARTY}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=HOSPITAL}},0.28,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.295,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND}},0.38,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOME}},0.465,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.715,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER}},0.4,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER}},0.33,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR}},0.4,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=PARK}},0.41,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; observerRelationship=FAMILY}},0.405,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.19,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARTY}},0.405,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.265,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=PARK}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.265,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.31,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.67,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND}},0.32,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=FAMILY; interactLocation=PARK}},0.425,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=HOME}},0.47,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; observerRelationship=FRIEND; interactLocation=OFFICE}},0.355,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=OFFICE}},0.31,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=PARTY}},0.47,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=PARK}},0.48,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER}},0.38,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; observerRelationship=COLLEAGUE; interactLocation=HOME}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=OFFICE}},0.35,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.325,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=OFFICE}},0.31,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FAMILY}},0.405,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; observerRelationship=FAMILY}},0.4,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=PARTY}},0.445,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.285,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM}},0.41,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.39,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=OFFICE}},0.31,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=OFFICE}},0.305,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=HOME}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=PARK}},0.46,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.27,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.265,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=COLLEAGUE}},0.62,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH}},0.67,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=PARK}},0.465,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=PARTY}},0.43,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH}},0.34,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; interactLocation=HOME}},0.445,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND}},0.38,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=PARTY}},0.445,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=OFFICE}},0.7,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=PARK}},0.415,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.285,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOME}},0.46,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=PARTY}},0.45,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.305,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.26,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; interactLocation=PARTY}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; interactLocation=HOSPITAL}},0.295,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=HOME}},0.455,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=PARK}},0.45,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=HOSPITAL}},0.29,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.445,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOME}},0.455,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=PARK}},0.455,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=HOSPITAL}},0.28,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=FAMILY; interactLocation=PARTY}},0.43,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=HOME}},0.435,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.315,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; interactLocation=HOSPITAL}},0.28,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FAMILY; interactLocation=HOME}},0.43,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=FAMILY; interactLocation=PARTY}},0.42,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.74,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.265,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE}},0.39,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; interactLocation=HOSPITAL}},0.295,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER}},0.355,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=OFFICE}},0.35,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=OFFICE}},0.345,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOME}},0.475,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=HOSPITAL}},0.295,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=HOME}},0.445,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=PARK}},0.455,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARTY}},0.425,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; observerRelationship=FAMILY; interactLocation=PARK}},0.46,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=HOSPITAL}},0.305,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.305,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARK}},0.45,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FAMILY}},0.35,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.285,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=PARK}},0.455,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.335,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE}},0.39,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.27,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.295,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=PARK}},0.465,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.28,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=PARTY}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; observerRelationship=STRANGER; interactLocation=OFFICE}},0.365,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=OFFICE}},0.365,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=FAMILY; interactLocation=PARTY}},0.44,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; interactLocation=OFFICE}},0.305,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=OFFICE}},0.355,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARTY}},0.45,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.31,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=HOME}},0.46,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; interactLocation=HOSPITAL}},0.305,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.69,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; interactLocation=HOME}},0.43,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=FAMILY; interactLocation=HOME}},0.435,false,false
