norm,acceptance_rate,is_emerged,is_subsumed_by_emerged
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=STRANGER; interactLocation=OFFICE}},0.695,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARK}},0.49,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARK}},0.51,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=PARK}},0.52,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=HOME}},0.405,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=RISK}},0.385,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARTY}},0.425,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; interactLocation=PARTY}},0.53,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=FRIEND}},0.61,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER}},0.65,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK}},0.615,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.77,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=STRANGER}},0.645,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; interactLocation=PARK}},0.48,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FRIEND; interactLocation=PARTY}},0.52,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH}},0.64,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FRIEND}},0.635,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=COLLEAGUE}},0.685,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; interactLocation=HOSPITAL}},0.705,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; interactLocation=HOME}},0.495,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.885,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARTY}},0.54,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=OFFICE}},0.72,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; interactLocation=HOSPITAL}},0.7,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; interactLocation=PARK}},0.49,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FAMILY; interactLocation=HOSPITAL}},0.69,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; interactLocation=HOME}},0.51,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; interactLocation=HOSPITAL}},0.7,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.71,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.715,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; interactLocation=OFFICE}},0.675,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=STRANGER; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=STRANGER; interactLocation=PARTY}},0.49,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.73,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; interactLocation=PARTY}},0.53,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.73,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=OFFICE}},0.705,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FAMILY; interactLocation=HOME}},0.545,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARK}},0.49,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; interactLocation=PARTY}},0.53,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FAMILY; interactLocation=PARK}},0.47,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=PARK}},0.575,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM}},0.615,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=STRANGER}},0.645,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=PARK}},0.48,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; interactLocation=PARTY}},0.53,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=OFFICE}},0.69,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND}},0.605,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=STRANGER; interactLocation=HOME}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.71,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=COLLEAGUE; interactLocation=PARK}},0.51,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FAMILY}},0.595,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.7,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; interactLocation=HOSPITAL}},0.7,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER}},0.625,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM}},0.62,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; interactLocation=PARK}},0.47,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; interactLocation=PARK}},0.48,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARTY}},0.54,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.755,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=OFFICE}},0.685,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FAMILY}},0.605,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FAMILY; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND}},0.665,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; interactLocation=OFFICE}},0.695,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; interactLocation=OFFICE}},0.675,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOME}},0.495,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=PARTY}},0.5,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FRIEND; interactLocation=HOME}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=FAMILY; interactLocation=HOME}},0.525,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.715,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARTY}},0.575,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARTY}},0.505,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FRIEND; interactLocation=OFFICE}},0.69,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; interactLocation=HOME}},0.505,false,false
Norm{consequent=WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOME}},0.495,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; interactLocation=HOME}},0.5,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; interactLocation=OFFICE}},0.67,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=FRIEND; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.57,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.77,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=PARK}},0.495,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.7,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOME}},0.495,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.525,false,false
Norm{consequent=WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.77,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; observerRelationship=COLLEAGUE; interactLocation=HOME}},0.54,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.27,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOME}},0.515,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR}},0.615,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.285,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE}},0.365,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=WEAR; observerRelationship=FRIEND}},0.375,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=FRIEND}},0.625,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=FAMILY}},0.395,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=COLLEAGUE}},0.685,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; interactLocation=HOME}},0.495,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; interactLocation=HOSPITAL}},0.705,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; interactLocation=OFFICE}},0.675,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=STRANGER}},0.64,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; interactLocation=PARTY}},0.53,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.715,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=STRANGER; interactLocation=PARTY}},0.49,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=FRIEND; interactLocation=PARTY}},0.52,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.715,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=STRANGER; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=FRIEND; interactLocation=OFFICE}},0.7,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=STRANGER; interactLocation=HOME}},0.49,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=OFFICE}},0.705,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; interactLocation=PARTY}},0.53,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.865,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=STRANGER; interactLocation=OFFICE}},0.695,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=FRIEND; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.89,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.76,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.72,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOME}},0.495,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH}},0.64,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH}},0.64,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.57,false,false
Norm{consequent=WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.525,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=FRIEND; interactLocation=HOME}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; observerRelationship=FAMILY; interactLocation=HOSPITAL}},0.69,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; OberverAgentTypeHEALTH; observerRelationship=FAMILY; interactLocation=HOSPITAL}},0.675,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=HOME}},0.595,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARTY}},0.505,false,false
Norm{consequent=WEAR; conditions=Context{; observerRelationship=FAMILY; interactLocation=PARK}},0.47,false,false
Norm{consequent=WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE; interactLocation=PARTY}},0.605,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARTY}},0.505,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; interactLocation=HOME}},0.51,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; interactLocation=PARTY}},0.53,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARTY}},0.565,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; observerRelationship=COLLEAGUE; interactLocation=PARK}},0.505,false,false
Norm{consequent=WEAR; conditions=Context{; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=COLLEAGUE}},0.72,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=RISK; preference=WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND}},0.66,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARK}},0.515,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=PARK}},0.485,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.72,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.285,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE}},0.645,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER}},0.355,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=FAMILY; interactLocation=OFFICE}},0.365,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=COLLEAGUE}},0.675,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=OFFICE}},0.32,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR}},0.385,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM}},0.38,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=PARK}},0.515,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.285,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=PARK}},0.49,false,false
Norm{consequent=WEAR; conditions=Context{actorHealth=NO_RISK; preference=NOT_WEAR; observerRelationship=FAMILY; interactLocation=HOME}},0.54,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR}},0.615,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.285,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND}},0.365,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=PARTY}},0.47,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FAMILY}},0.41,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=PARK}},0.515,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=PARTY}},0.475,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=HOSPITAL}},0.295,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.255,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=PARTY}},0.53,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.225,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=PARK}},0.52,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=HOSPITAL}},0.705,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND}},0.37,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=HOME}},0.505,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=OFFICE}},0.305,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.29,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=HOSPITAL}},0.295,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.28,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=PARTY}},0.51,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=OFFICE}},0.675,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=HOME}},0.5,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.29,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER; interactLocation=OFFICE}},0.31,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; interactLocation=OFFICE}},0.325,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=PARTY}},0.45,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=COLLEAGUE; interactLocation=HOSPITAL}},0.24,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=STRANGER; interactLocation=HOME}},0.51,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.26,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=HOSPITAL}},0.28,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=FAMILY}},0.415,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=STRANGER}},0.35,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=PARK}},0.515,false,false
Norm{consequent=NOT_WEAR; conditions=Context{actorHealth=NO_RISK; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.275,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=FRIEND; interactLocation=OFFICE}},0.32,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeHEALTH; observerRelationship=STRANGER; interactLocation=PARK}},0.51,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=FAMILY; interactLocation=HOSPITAL}},0.33,false,false
Norm{consequent=WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; observerRelationship=COLLEAGUE; interactLocation=OFFICE}},0.76,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; OberverAgentTypeFREEDOM; interactLocation=PARTY}},0.465,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeHEALTH; observerRelationship=FRIEND; interactLocation=HOSPITAL}},0.27,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; preference=NOT_WEAR; observerRelationship=FRIEND; interactLocation=OFFICE}},0.31,false,false
Norm{consequent=NOT_WEAR; conditions=Context{; OberverAgentTypeFREEDOM; observerRelationship=FAMILY; interactLocation=PARTY}},0.49,false,false
